Insercao,NumeroInserido,Comp_BST,Comp_AVL
29103,25318,44,30
29104,10018,42,30
29105,32226,36,30
29106,30611,44,32
29107,6633,44,30
29108,20941,30,28
29109,15151,24,28
29110,19171,26,32
29111,15032,42,30
29112,16551,36,30
29113,27703,38,30
29114,21680,42,32
29115,30498,48,30
29116,18077,32,30
29117,18960,50,30
29118,17697,34,28
29119,17901,22,32
29120,20838,38,30
29121,16974,42,30
29122,28118,54,30
29123,18329,34,32
29124,21204,40,32
29125,27163,42,28
29126,30989,42,28
29127,24587,48,32
29128,27318,54,30
29129,14283,28,30
29130,2980,34,30
29131,10240,32,32
29132,13854,34,28
29133,9320,46,30
29134,5320,40,32
29135,3595,48,32
29136,17250,40,30
29137,2977,30,30
29138,428,44,28
29139,4826,36,34
29140,17431,36,30
29141,11449,40,30
29142,11576,46,28
29143,32754,22,30
29144,2441,36,30
29145,22229,34,32
29146,7057,48,32
29147,2553,36,28
29148,10306,32,32
29149,7,28,28
29150,25733,38,32
29151,29052,44,30
29152,23761,52,34
29153,1922,28,30
29154,30529,44,30
29155,6995,36,32
29156,27336,40,32
29157,13264,42,30
29158,25460,34,30
29159,26481,42,30
29160,28394,42,32
29161,29841,34,28
29162,3839,28,30
29163,27916,42,30
29164,11854,50,28
29165,15176,34,28
29166,29346,34,30
29167,28352,52,32
29168,26490,46,30
29169,12332,40,30
29170,16234,38,28
29171,23057,52,30
29172,8387,40,30
29173,17975,34,30
29174,15873,28,30
29175,19584,34,32
29176,18983,34,28
29177,2637,20,28
29178,28370,36,32
29179,14794,34,28
29180,28080,62,28
29181,1853,40,32
29182,32628,26,32
29183,15419,34,30
29184,19571,32,32
29185,8975,50,30
29186,15005,30,32
29187,15900,34,30
29188,25741,36,30
29189,6489,40,30
29190,29465,40,28
29191,23946,42,30
29192,8463,52,30
29193,17057,42,30
29194,20080,36,30
29195,16607,28,28
29196,2550,42,30
29197,23208,48,30
29198,32093,30,32
29199,32495,36,32
29200,14235,36,28
29201,14819,34,28
29202,19419,32,30
29203,25191,44,30
29204,8036,46,30
29205,5121,40,30
29206,19285,26,30
29207,25326,42,32
29208,32372,38,32
29209,13681,38,26
29210,31869,32,30
29211,19922,34,30
29212,23366,50,28
29213,4681,42,36
29214,16601,30,28
29215,9437,36,34
29216,28113,50,30
29217,26182,42,30
29218,22059,36,30
29219,15317,32,30
29220,1340,32,28
29221,11132,32,28
29222,15830,28,30
29223,31945,44,32
29224,20004,32,30
29225,31090,32,30
29226,15111,28,26
29227,3886,42,30
29228,10227,34,30
29229,29991,40,30
29230,20252,32,30
29231,18186,36,32
29232,23481,32,32
29233,21731,38,32
29234,30134,50,30
29235,29980,36,30
29236,8033,48,32
29237,19026,44,32
29238,17109,44,28
29239,14621,26,28
29240,29330,40,30
29241,8275,38,32
29242,612,38,32
29243,10318,44,32
29244,25294,32,28
29245,27384,50,30
29246,22319,36,30
29247,14346,30,30
29248,11989,50,30
29249,24211,38,32
29250,9151,38,32
29251,27281,52,32
29252,15806,32,30
29253,9694,44,32
29254,32147,30,32
29255,8150,46,32
29256,10885,34,34
29257,21911,38,30
29258,31305,20,30
29259,17008,48,32
29260,3834,32,32
29261,18621,30,28
29262,2077,34,30
29263,12540,26,28
29264,27709,40,32
29265,10925,32,32
29266,23728,46,30
29267,30522,56,30
29268,520,44,28
29269,18398,30,30
29270,16736,42,30
29271,19126,32,30
29272,24617,46,30
29273,2805,30,28
29274,11124,30,28
29275,20160,30,30
29276,16492,34,32
29277,10676,28,32
29278,31219,30,30
29279,27559,50,28
29280,18976,36,26
29281,5344,36,32
29282,21447,32,34
29283,28658,44,32
29284,19793,36,32
29285,10147,32,32
29286,8560,44,30
29287,7562,46,30
29288,1687,48,30
29289,17149,46,28
29290,14908,26,28
29291,22205,42,32
29292,225,42,28
29293,2180,38,28
29294,19716,42,32
29295,4012,34,28
29296,3322,30,32
29297,1423,20,32
29298,5522,34,32
29299,598,36,32
29300,12828,34,28
29301,23605,34,28
29302,26876,40,30
29303,14949,20,26
29304,32606,26,30
29305,10948,34,30
29306,5414,36,32
29307,26210,50,30
29308,17133,44,30
29309,13079,38,30
29310,8885,36,32
29311,790,32,30
29312,19274,16,26
29313,31888,28,30
29314,14029,38,30
29315,31775,24,28
29316,17850,34,30
29317,7383,44,32
29318,11810,48,30
29319,25790,36,30
29320,19368,30,30
29321,12575,32,30
29322,1708,40,30
29323,14097,36,28
29324,14984,26,30
29325,11279,44,28
29326,20374,34,32
29327,646,28,28
29328,17091,36,28
29329,1168,30,28
29330,2285,38,32
29331,13705,32,28
29332,28587,42,32
29333,9088,40,34
29334,25839,32,28
29335,6064,52,30
29336,22551,42,30
29337,8407,48,30
29338,31880,26,30
29339,16897,46,32
29340,10965,34,34
29341,13355,32,30
29342,15541,26,28
29343,17419,32,30
29344,23744,48,32
29345,28323,42,32
29346,21442,30,32
29347,16222,40,32
29348,20817,38,30
29349,6505,40,28
29350,13353,34,30
29351,29084,50,30
29352,24475,44,32
29353,27229,46,32
29354,4282,46,30
29355,8928,36,32
29356,31764,34,30
29357,1989,28,30
29358,23704,44,32
29359,11192,34,30
29360,20297,42,30
29361,29090,52,32
29362,17998,38,32
29363,1505,32,32
29364,21704,34,30
29365,14600,28,26
29366,31505,44,30
29367,17742,34,28
29368,24174,38,30
29369,1903,40,30
29370,6848,38,30
29371,31754,32,28
29372,3454,50,30
29373,20760,36,28
29374,22715,38,32
29375,9398,38,30
29376,23199,30,34
29377,955,44,30
29378,19378,30,30
29379,15987,40,32
29380,14395,20,26
29381,12686,42,30
29382,1299,32,30
29383,29952,46,30
29384,26839,48,32
29385,30861,40,30
29386,16718,38,30
29387,19032,42,32
29388,995,30,30
29389,8669,46,28
29390,23187,34,32
29391,6358,46,28
29392,30064,48,26
29393,17360,28,28
29394,19341,30,30
29395,23361,46,30
29396,6098,54,30
29397,6976,40,30
29398,25961,52,30
29399,10908,42,32
29400,18915,36,30
29401,20768,44,28
29402,25690,36,30
29403,3861,28,30
29404,12615,44,28
29405,14868,34,28
29406,16623,34,30
29407,29391,36,28
29408,23449,36,34
29409,23458,28,32
29410,18211,26,34
29411,17599,24,30
29412,12389,44,30
29413,14674,34,30
29414,31196,30,28
29415,12085,46,30
29416,10564,42,30
29417,30647,48,28
29418,133,34,30
29419,24530,44,32
29420,12513,44,32
29421,21308,36,30
29422,23731,50,30
29423,7354,36,30
29424,17797,36,30
29425,13781,30,30
29426,7066,46,30
29427,12330,30,28
29428,30975,44,28
29429,16217,44,30
29430,22665,40,34
29431,29622,40,26
29432,20636,32,34
29433,18123,36,28
29434,29303,40,32
29435,29716,42,28
29436,29598,48,28
29437,13847,42,30
29438,19862,30,32
29439,29101,40,30
29440,16823,44,32
29441,9014,38,32
29442,12796,44,30
29443,8074,36,28
29444,14474,32,32
29445,1996,22,30
29446,1367,26,30
29447,19064,32,32
29448,19745,34,34
29449,11523,50,30
29450,32494,38,32
29451,19678,28,32
29452,462,50,30
29453,6624,40,30
29454,28781,46,30
29455,20087,32,30
29456,15119,36,28
29457,990,30,30
29458,31710,38,30
29459,17097,36,28
29460,916,30,30
29461,19844,32,30
29462,14079,36,30
29463,2498,36,28
29464,17832,40,28
29465,949,28,28
29466,18413,32,30
29467,12240,40,32
29468,4820,36,34
29469,3317,24,32
29470,29797,46,30
29471,2336,28,30
29472,26329,40,30
29473,149,42,28
29474,31141,28,32
29475,16553,36,30
29476,3165,28,32
29477,27940,48,32
29478,31677,36,30
29479,26021,38,30
29480,31080,32,30
29481,29004,56,28
29482,28358,54,28
29483,27692,50,30
29484,29861,40,28
29485,16938,36,32
29486,30285,44,28
29487,8209,50,32
29488,20843,34,28
29489,15599,36,32
29490,23585,44,30
29491,20755,32,28
29492,29563,48,28
29493,31940,34,30
29494,14902,26,28
29495,7011,44,30
29496,10843,44,32
29497,13594,28,30
29498,2775,32,32
29499,30092,46,26
29500,2628,24,28
29501,22826,46,34
29502,32470,36,30
29503,21961,36,30
29504,30537,34,28
29505,7132,46,30
29506,16591,40,30
29507,19086,36,30
29508,19051,36,30
29509,29746,40,30
29510,927,32,30
29511,7417,46,32
29512,5891,40,28
29513,18528,40,30
29514,4493,32,32
29515,10071,40,30
29516,7546,58,32
29517,21566,42,32
29518,21970,40,30
29519,24187,38,32
29520,11266,38,28
29521,31114,34,28
29522,2607,24,30
29523,3187,24,30
29524,32333,34,32
29525,6215,30,28
29526,8890,42,32
29527,21466,40,34
29528,30753,38,30
29529,9942,40,32
29530,1207,36,28
29531,31864,32,30
29532,31223,24,30
29533,7759,50,34
29534,23073,50,34
29535,21840,30,32
29536,26510,42,30
29537,12693,38,28
29538,1808,36,28
29539,26903,44,30
29540,8605,38,32
29541,3626,38,32
29542,28227,50,30
29543,2306,26,32
29544,23526,32,28
29545,24122,34,30
29546,23311,38,30
29547,14059,28,32
29548,27182,42,28
29549,9889,38,32
29550,19944,40,32
29551,1320,36,30
29552,2723,28,28
29553,21508,46,32
29554,30150,42,30
29555,17900,24,32
29556,31749,44,32
29557,31480,36,30
29558,3931,42,30
29559,31464,42,28
29560,2368,26,28
29561,30774,46,30
29562,4468,32,32
29563,31923,34,34
29564,8760,46,28
29565,14890,30,28
29566,14417,34,26
29567,8242,46,32
29568,8782,44,32
29569,9126,40,32
29570,20782,40,28
29571,27214,34,32
29572,3237,30,34
29573,12387,44,30
29574,14816,34,28
29575,24959,40,30
29576,9467,38,32
29577,700,34,30
29578,4738,48,32
29579,28752,44,32
29580,5379,42,32
29581,23133,44,34
29582,15846,42,30
29583,245,36,28
29584,4218,44,30
29585,28150,46,30
29586,19256,32,30
29587,30838,36,30
29588,11557,48,28
29589,693,36,30
29590,12197,48,30
29591,19410,34,30
29592,6280,46,30
29593,3528,48,32
29594,6964,36,30
29595,28578,42,28
29596,26410,48,30
29597,16508,46,32
29598,3526,40,32
29599,5364,34,32
29600,19332,30,34
29601,5809,42,30
29602,13004,36,30
29603,13420,34,24
29604,118,30,30
29605,28749,44,34
29606,2936,22,30
29607,22590,40,32
29608,12732,38,28
29609,4228,44,30
29610,23825,42,32
29611,21788,34,30
29612,17794,40,30
29613,678,30,30
29614,32249,28,30
29615,2763,26,32
29616,7727,46,32
29617,16449,30,32
29618,9634,48,32
29619,17862,36,30
29620,14017,38,28
29621,10297,38,32
29622,23028,44,32
29623,32394,38,30
29624,9482,42,32
29625,117,32,30
29626,32569,28,32
29627,23334,46,32
29628,6539,36,30
29629,26024,38,32
29630,7911,42,32
29631,702,34,30
29632,19684,28,30
29633,19382,28,28
29634,12542,34,28
29635,8467,48,30
29636,11113,26,30
29637,18844,36,30
29638,16373,40,32
29639,2935,24,30
29640,22685,46,32
29641,23280,44,28
29642,1805,38,28
29643,17676,30,26
29644,30821,28,28
29645,8972,50,30
29646,13648,26,26
29647,15779,40,32
29648,19769,32,30
29649,4704,44,34
29650,1667,44,30
29651,15325,34,28
29652,29022,48,32
29653,22684,48,34
29654,5703,40,30
29655,2581,26,28
29656,10834,46,32
29657,13333,38,30
29658,29872,38,30
29659,29621,42,30
29660,591,36,30
29661,29324,46,30
29662,32047,36,32
29663,17554,26,30
29664,2598,18,28
29665,8681,56,30
29666,10590,42,30
29667,13886,38,28
29668,17776,30,28
29669,27051,40,32
29670,29051,46,32
29671,13347,30,28
29672,10719,42,32
29673,31202,28,30
29674,2185,34,30
29675,4649,48,32
29676,32525,36,32
29677,24845,42,30
29678,7143,44,28
29679,17870,32,32
29680,14413,34,26
29681,24645,40,32
29682,8025,46,30
29683,13667,36,26
29684,759,36,28
29685,13861,44,30
29686,22305,40,26
29687,29445,38,28
29688,18095,30,28
29689,12033,56,30
29690,13527,32,28
29691,19163,32,32
29692,23697,50,32
29693,14629,36,28
29694,3175,30,30
29695,1815,34,28
29696,15289,26,30
29697,10801,38,30
29698,15630,26,30
29699,17358,30,28
29700,30676,42,32
29701,14125,28,32
29702,6232,48,30
29703,2712,30,30
29704,25954,48,28
29705,29143,42,34
29706,13138,42,28
29707,25387,40,32
29708,12311,36,30
29709,17822,32,30
29710,30902,30,28
29711,24683,44,30
29712,19109,36,28
29713,12419,38,30
29714,9678,50,28
29715,5348,36,34
29716,10679,26,32
29717,26511,44,30
29718,22771,36,34
29719,11354,38,28
29720,7386,38,32
29721,22707,38,32
29722,20635,34,34
29723,31555,34,26
29724,27424,42,30
29725,8251,44,32
29726,26718,34,30
29727,8143,42,32
29728,13463,40,28
29729,25228,38,28
29730,14285,28,30
29731,1534,38,32
29732,8701,48,30
29733,14134,32,32
29734,27534,52,30
29735,28089,62,28
29736,8367,38,30
29737,6223,36,32
29738,8973,52,32
29739,21423,38,34
29740,8405,48,30
29741,1865,42,30
29742,28644,52,30
29743,28350,52,32
29744,7561,48,32
29745,21256,36,30
29746,24140,34,28
29747,12880,36,32
29748,363,44,30
29749,21717,36,30
29750,1952,28,28
29751,10104,30,30
29752,11592,46,30
29753,4380,32,32
29754,7536,46,32
29755,13596,34,28
29756,680,30,30
29757,14970,28,30
29758,17396,36,30
29759,29159,48,32
29760,12945,48,32
29761,6458,40,28
29762,22868,44,34
29763,15790,34,30
29764,92,36,28
29765,8105,44,32
29766,3990,46,30
29767,3118,20,32
29768,17762,34,32
29769,8803,36,32
29770,13915,50,32
29771,3396,48,32
29772,18121,38,30
29773,2611,22,30
29774,7626,50,32
29775,8004,46,32
29776,2506,28,28
29777,25042,30,30
29778,19804,32,32
29779,29373,48,34
29780,4194,48,28
29781,32013,32,30
29782,22978,42,32
29783,4266,44,32
29784,11828,44,30
29785,13946,40,30
29786,17973,34,30
29787,5278,46,34
29788,19395,30,28
29789,30347,52,30
29790,18028,42,32
29791,12026,50,30
29792,31532,40,28
29793,28672,42,32
29794,28303,56,32
29795,446,46,30
29796,22827,48,34
29797,28224,52,32
29798,27257,48,30
29799,21640,44,30
29800,19379,32,30
29801,752,36,28
29802,23931,36,30
29803,7877,38,30
29804,11767,64,30
29805,2179,40,30
29806,24065,38,28
29807,9166,42,28
29808,30717,32,28
29809,3741,32,30
29810,14113,28,30
29811,17433,44,32
29812,7431,42,32
29813,26947,46,32
29814,29434,36,32
29815,15158,26,28
29816,24794,26,28
29817,24546,42,30
29818,3929,42,28
29819,9048,44,34
29820,29162,50,32
29821,26044,44,28
29822,1684,48,30
29823,25568,38,30
29824,2899,22,30
29825,20148,36,32
29826,16900,40,30
29827,20882,42,30
29828,21083,38,32
29829,32170,26,30
29830,25877,44,30
29831,3339,38,32
29832,5419,30,32
29833,279,28,30
29834,14565,32,26
29835,27427,44,32
29836,10,34,30
29837,5453,22,30
29838,27579,42,30
29839,1541,42,32
29840,20614,30,30
29841,18230,20,32
29842,1743,38,30
29843,32528,34,32
29844,7775,46,32
29845,27262,54,30
29846,22658,38,34
29847,32033,36,28
29848,22942,48,32
29849,18673,38,28
29850,31168,28,30
29851,17813,28,30
29852,4888,32,30
29853,18955,48,28
29854,16285,44,30
29855,25361,46,32
29856,26957,42,30
29857,5217,40,34
29858,27454,46,30
29859,19157,34,32
29860,7487,46,34
29861,11073,32,30
29862,7724,44,32
29863,20574,34,30
29864,8324,32,30
29865,21266,38,30
29866,16919,42,30
29867,26856,42,32
29868,14311,28,28
29869,15167,24,28
29870,30515,58,34
29871,18424,36,30
29872,11042,40,30
29873,10988,34,34
29874,3015,42,30
29875,17334,34,28
29876,19498,28,30
29877,7668,46,30
29878,31347,34,30
29879,9059,38,34
29880,24792,28,28
29881,19116,36,30
29882,5836,48,30
29883,24412,44,30
29884,25897,46,30
29885,26449,60,32
29886,2354,30,30
29887,8078,40,28
29888,20767,46,30
29889,20051,34,34
29890,13858,48,32
29891,1860,40,30
29892,3852,34,32
29893,25946,48,28
29894,381,28,30
29895,28242,42,28
29896,30114,52,30
29897,3431,34,32
29898,10701,36,32
29899,5069,36,30
29900,16318,44,32
29901,18560,32,32
29902,29889,38,30
29903,32322,36,30
29904,16707,50,28
29905,18396,26,30
29906,27994,50,28
29907,9958,40,32
29908,8201,44,30
29909,30692,36,34
29910,12832,36,30
29911,23796,38,32
29912,19650,26,30
29913,21749,44,32
29914,16113,36,30
29915,14610,24,28
29916,18556,38,30
29917,2872,22,30
29918,4056,38,30
29919,13132,38,26
29920,19319,30,30
29921,19134,28,32
29922,30445,60,34
29923,19632,22,34
29924,29135,44,32
29925,18030,42,32
29926,23464,30,32
29927,21,32,26
29928,13644,32,28
29929,8248,42,32
29930,18307,30,32
29931,14656,26,30
29932,24009,46,30
29933,19887,36,32
29934,14690,28,28
29935,28132,54,30
29936,9477,46,32
29937,17322,36,28
29938,1830,38,30
29939,10031,38,30
29940,29692,44,32
29941,2322,34,30
29942,32447,34,30
29943,11901,58,30
29944,9285,36,32
29945,24944,34,32
29946,8994,44,32
29947,17618,24,30
29948,27956,42,28
29949,13789,28,32
29950,12886,34,32
29951,27713,38,32
29952,25381,42,32
29953,3274,38,30
29954,18343,22,30
29955,3707,42,32
29956,19115,38,32
29957,20968,38,28
29958,7774,48,32
29959,16679,50,32
29960,12048,50,30
29961,8931,38,30
29962,2953,22,28
29963,23097,44,34
29964,15125,28,26
29965,26662,28,30
29966,13741,28,30
29967,7614,46,30
29968,24123,36,32
29969,15706,40,32
29970,349,32,28
29971,30591,46,30
29972,2784,32,32
29973,21996,32,32
29974,24877,34,30
29975,25622,46,32
29976,25142,30,30
29977,22601,40,32
29978,27998,52,30
29979,6622,42,32
29980,17271,36,32
29981,14411,34,26
29982,10342,46,32
29983,24463,48,32
29984,28272,40,30
29985,20781,42,30
29986,18850,38,30
29987,29371,42,32
29988,11928,62,30
29989,12838,34,32
29990,27370,42,30
29991,26659,32,30
29992,776,36,28
29993,14571,30,28
29994,19667,24,32
29995,27627,48,30
29996,27941,50,32
29997,29467,42,32
29998,13042,40,28
29999,21929,38,30
30000,11825,48,28
30001,13007,34,28
30002,3771,34,28
30003,1103,32,26
30004,18057,34,32
30005,7804,40,34
30006,28403,40,32
30007,16703,44,30
30008,6623,44,32
30009,30652,50,32
30010,29320,42,30
30011,23608,36,30
30012,25164,40,28
30013,12622,40,28
30014,4173,52,32
30015,12004,60,32
30016,13089,42,30
30017,26790,38,30
30018,1467,26,32
30019,550,38,30
30020,19160,32,30
30021,21781,38,30
30022,30658,50,32
30023,31158,26,28
30024,1222,24,28
30025,26981,40,32
30026,1732,32,30
30027,6544,36,30
30028,1691,40,30
30029,23181,34,30
30030,901,28,26
30031,15157,28,28
30032,17769,34,28
30033,987,30,30
30034,6163,48,32
30035,1293,30,28
30036,20901,38,32
30037,27754,40,30
30038,20553,34,32
30039,27389,44,28
30040,30771,48,30
30041,16020,30,30
30042,15701,36,32
30043,24231,36,32
30044,260,34,26
30045,14031,40,30
30046,11229,30,28
30047,16438,30,32
30048,6543,38,32
30049,25781,28,30
30050,25235,38,30
30051,3646,38,32
30052,24088,40,30
30053,32066,26,30
30054,26870,44,32
30055,18636,40,30
30056,23519,22,30
30057,31743,40,28
30058,9500,30,28
30059,30956,40,26
30060,18151,38,32
30061,3780,34,30
30062,29653,46,34
30063,25114,40,30
30064,8826,38,32
30065,32703,24,28
30066,4255,52,32
30067,28496,56,30
30068,6261,50,30
30069,12150,52,32
30070,27815,54,26
30071,19307,26,30
30072,1242,40,30
30073,14075,34,30
30074,19340,32,32
30075,8290,40,30
30076,25474,32,30
30077,13526,34,28
30078,3768,40,32
30079,1281,30,30
30080,29942,44,30
30081,31441,28,30
30082,24942,36,30
30083,25204,42,30
30084,17877,34,32
30085,22237,44,26
30086,19824,26,30
30087,20552,36,32
30088,9573,42,34
30089,14955,26,28
30090,8064,36,28
30091,6019,46,28
30092,28406,40,32
30093,22098,36,32
30094,31424,22,32
30095,32237,36,30
30096,29891,38,28
30097,9535,32,30
30098,20970,38,28
30099,31529,36,28
30100,17894,38,32
30101,12562,36,30
30102,26601,50,30
30103,180,36,30
30104,4996,28,34
30105,18812,36,30
30106,31140,30,32
30107,21165,44,32
30108,6479,44,30
30109,23487,26,32
30110,6557,40,32
30111,16837,28,30
30112,896,26,28
30113,31967,36,30
30114,25559,40,32
